,procesdag,cust_id,aantal_pakketten,aantal_pakketten_volgende_dag
7903,8/11/2018,klant_2,0,11049
7904,8/11/2018,klant_3,0,8
7905,8/11/2018,klant_4,0,6
7906,8/11/2018,klant_5,0,1541
7907,8/11/2018,klant_6,0,0
7908,8/12/2018,klant_1,2238,8569
7909,8/12/2018,klant_2,11049,15662
7910,8/12/2018,klant_3,8,11
7911,8/12/2018,klant_4,6,102
7912,8/12/2018,klant_5,1541,408
7913,8/12/2018,klant_6,0,80
7914,8/13/2018,klant_1,8569,9313
7915,8/13/2018,klant_2,15662,11305
7916,8/13/2018,klant_3,11,11
7917,8/13/2018,klant_4,102,132
7918,8/13/2018,klant_5,408,3393
7919,8/13/2018,klant_6,80,77
7920,8/14/2018,klant_1,9313,7673
7921,8/14/2018,klant_2,11305,7099
7922,8/14/2018,klant_3,11,15
7923,8/14/2018,klant_4,132,55
7924,8/14/2018,klant_5,3393,488
7925,8/14/2018,klant_6,77,57
7926,8/15/2018,klant_1,7673,7640
7927,8/15/2018,klant_2,7099,12338
7928,8/15/2018,klant_3,15,13
7929,8/15/2018,klant_4,55,53
7930,8/15/2018,klant_5,488,1903
7931,8/15/2018,klant_6,57,77
7932,8/16/2018,klant_1,7640,7380
7933,8/16/2018,klant_2,12338,10847
7934,8/16/2018,klant_3,13,10
7935,8/16/2018,klant_4,53,37
7936,8/16/2018,klant_5,1903,2236
7937,8/16/2018,klant_6,77,59
7938,8/17/2018,klant_1,7380,0
7939,8/17/2018,klant_2,10847,0
7940,8/17/2018,klant_3,10,0
7941,8/17/2018,klant_4,37,0
7942,8/17/2018,klant_5,2236,0
7943,8/17/2018,klant_6,59,0
7944,8/18/2018,klant_1,0,2880
7945,8/18/2018,klant_2,0,9149
7946,8/18/2018,klant_3,0,18
7947,8/18/2018,klant_4,0,6
7948,8/18/2018,klant_5,0,1316
7949,8/18/2018,klant_6,0,1
7950,8/19/2018,klant_1,2880,8846
7951,8/19/2018,klant_2,9149,16997
7952,8/19/2018,klant_3,18,13
7953,8/19/2018,klant_4,6,70
7954,8/19/2018,klant_5,1316,1378
7955,8/19/2018,klant_6,1,147
7956,8/20/2018,klant_1,8846,9402
7957,8/20/2018,klant_2,16997,14607
7958,8/20/2018,klant_3,13,8
7959,8/20/2018,klant_4,70,82
7960,8/20/2018,klant_5,1378,5200
7961,8/20/2018,klant_6,147,89
7962,8/21/2018,klant_1,9402,7719
7963,8/21/2018,klant_2,14607,13006
7964,8/21/2018,klant_3,8,6
7965,8/21/2018,klant_4,82,85
7966,8/21/2018,klant_5,5200,4624
7967,8/21/2018,klant_6,89,60
7968,8/22/2018,klant_1,7719,8156
7969,8/22/2018,klant_2,13006,11600
7970,8/22/2018,klant_3,6,6
7971,8/22/2018,klant_4,85,73
7972,8/22/2018,klant_5,4624,3098
7973,8/22/2018,klant_6,60,51
7974,8/23/2018,klant_1,8156,8130
7975,8/23/2018,klant_2,11600,11818
7976,8/23/2018,klant_3,6,9
7977,8/23/2018,klant_4,73,79
7978,8/23/2018,klant_5,3098,2466
7979,8/23/2018,klant_6,51,54
7980,8/24/2018,klant_1,8130,0
7981,8/24/2018,klant_2,11818,0
7982,8/24/2018,klant_3,9,0
7983,8/24/2018,klant_4,79,0
7984,8/24/2018,klant_5,2466,0
7985,8/24/2018,klant_6,54,0
7986,8/25/2018,klant_1,0,3364
7987,8/25/2018,klant_2,0,16060
7988,8/25/2018,klant_3,0,18
7989,8/25/2018,klant_4,0,0
7990,8/25/2018,klant_5,0,1113
7991,8/25/2018,klant_6,0,0
7992,8/26/2018,klant_1,3364,10408
7993,8/26/2018,klant_2,16060,13686
7994,8/26/2018,klant_3,18,16
7995,8/26/2018,klant_4,0,90
7996,8/26/2018,klant_5,1113,3939
7997,8/26/2018,klant_6,0,105
7998,8/27/2018,klant_1,10408,11429
7999,8/27/2018,klant_2,13686,9052
8000,8/27/2018,klant_3,16,15
8001,8/27/2018,klant_4,90,128
8002,8/27/2018,klant_5,3939,3317
8003,8/27/2018,klant_6,105,208
8004,8/28/2018,klant_1,11429,8739
8005,8/28/2018,klant_2,9052,12785
8006,8/28/2018,klant_3,15,6
8007,8/28/2018,klant_4,128,81
8008,8/28/2018,klant_5,3317,4250
8009,8/28/2018,klant_6,208,150
8010,8/29/2018,klant_1,8739,8487
8011,8/29/2018,klant_2,12785,10944
8012,8/29/2018,klant_3,6,5
8013,8/29/2018,klant_4,81,90
8014,8/29/2018,klant_5,4250,3330
8015,8/29/2018,klant_6,150,74
8016,8/30/2018,klant_1,8487,8696
8017,8/30/2018,klant_2,10944,15985
8018,8/30/2018,klant_3,5,10
8019,8/30/2018,klant_4,90,91
8020,8/30/2018,klant_5,3330,1890
8021,8/30/2018,klant_6,74,83
8022,8/31/2018,klant_1,8696,0
8023,8/31/2018,klant_2,15985,0
8024,8/31/2018,klant_3,10,0
8025,8/31/2018,klant_4,91,0
8026,8/31/2018,klant_5,1890,0
8027,8/31/2018,klant_6,83,0
8028,9/1/2018,klant_1,0,2969
8029,9/1/2018,klant_2,0,12122
8030,9/1/2018,klant_3,0,3
8031,9/1/2018,klant_4,0,0
8032,9/1/2018,klant_5,0,899
8033,9/1/2018,klant_6,0,0
8034,9/2/2018,klant_1,2969,9676
8035,9/2/2018,klant_2,12122,4395
8036,9/2/2018,klant_3,3,6
8037,9/2/2018,klant_4,0,89
8038,9/2/2018,klant_5,899,2651
8039,9/2/2018,klant_6,0,147
8040,9/3/2018,klant_1,9676,10408
8041,9/3/2018,klant_2,4395,10206
8042,9/3/2018,klant_3,6,12
8043,9/3/2018,klant_4,89,189
8044,9/3/2018,klant_5,2651,4943
8045,9/3/2018,klant_6,147,47
8046,9/4/2018,klant_1,10408,8988
8047,9/4/2018,klant_2,10206,15220
8048,9/4/2018,klant_3,12,8
8049,9/4/2018,klant_4,189,72
8050,9/4/2018,klant_5,4943,2307
8051,9/4/2018,klant_6,47,64
8052,9/5/2018,klant_1,8988,8909
8053,9/5/2018,klant_2,15220,15616
8054,9/5/2018,klant_3,8,7
8055,9/5/2018,klant_4,72,89
8056,9/5/2018,klant_5,2307,4904
8057,9/5/2018,klant_6,64,86
8058,9/6/2018,klant_1,8909,8835
8059,9/6/2018,klant_2,15616,7307
8060,9/6/2018,klant_3,7,8
8061,9/6/2018,klant_4,89,35
8062,9/6/2018,klant_5,4904,4280
8063,9/6/2018,klant_6,86,62
8064,9/7/2018,klant_1,8835,0
8065,9/7/2018,klant_2,7307,0
8066,9/7/2018,klant_3,8,0
8067,9/7/2018,klant_4,35,0
8068,9/7/2018,klant_5,4280,0
8069,9/7/2018,klant_6,62,0
8070,9/8/2018,klant_1,0,3595
8071,9/8/2018,klant_2,0,23826
8072,9/8/2018,klant_3,0,11
8073,9/8/2018,klant_4,0,0
8074,9/8/2018,klant_5,0,3230
8075,9/8/2018,klant_6,0,0
8076,9/9/2018,klant_1,3595,10330
8077,9/9/2018,klant_2,23826,15793
8078,9/9/2018,klant_3,11,6
8079,9/9/2018,klant_4,0,75
8080,9/9/2018,klant_5,3230,4985
8081,9/9/2018,klant_6,0,82
8082,9/10/2018,klant_1,10330,11045
8083,9/10/2018,klant_2,15793,11120
8084,9/10/2018,klant_3,6,9
8085,9/10/2018,klant_4,75,149
8086,9/10/2018,klant_5,4985,6118
8087,9/10/2018,klant_6,82,140
8088,9/11/2018,klant_1,11045,8778
8089,9/11/2018,klant_2,11120,16198
8090,9/11/2018,klant_3,9,0
8091,9/11/2018,klant_4,149,57
8092,9/11/2018,klant_5,6118,2956
8093,9/11/2018,klant_6,140,103
8094,9/12/2018,klant_1,8778,8448
8095,9/12/2018,klant_2,16198,15427
8096,9/12/2018,klant_3,0,9
8097,9/12/2018,klant_4,57,49
8098,9/12/2018,klant_5,2956,2828
8099,9/12/2018,klant_6,103,41
8100,9/13/2018,klant_1,8448,9109
8101,9/13/2018,klant_2,15427,15625
8102,9/13/2018,klant_3,9,5
8103,9/13/2018,klant_4,49,102
8104,9/13/2018,klant_5,2828,4439
8105,9/13/2018,klant_6,41,91
8106,9/14/2018,klant_1,9109,0
8107,9/14/2018,klant_2,15625,0
8108,9/14/2018,klant_3,5,0
8109,9/14/2018,klant_4,102,0
8110,9/14/2018,klant_5,4439,0
8111,9/14/2018,klant_6,91,0
8112,9/15/2018,klant_1,0,3158
8113,9/15/2018,klant_2,0,13357
8114,9/15/2018,klant_3,0,8
8115,9/15/2018,klant_4,0,0
8116,9/15/2018,klant_5,0,1843
8117,9/15/2018,klant_6,0,1
8118,9/16/2018,klant_1,3158,10529
8119,9/16/2018,klant_2,13357,14644
8120,9/16/2018,klant_3,8,0
8121,9/16/2018,klant_4,0,65
8122,9/16/2018,klant_5,1843,3092
8123,9/16/2018,klant_6,1,126
8124,9/17/2018,klant_1,10529,10865
8125,9/17/2018,klant_2,14644,4002
8126,9/17/2018,klant_3,0,7
8127,9/17/2018,klant_4,65,153
8128,9/17/2018,klant_5,3092,4084
8129,9/17/2018,klant_6,126,59
8130,9/18/2018,klant_1,10865,8404
8131,9/18/2018,klant_2,4002,14264
8132,9/18/2018,klant_3,7,5
8133,9/18/2018,klant_4,153,36
8134,9/18/2018,klant_5,4084,3027
8135,9/18/2018,klant_6,59,51
8136,9/19/2018,klant_1,8404,8724
8137,9/19/2018,klant_2,14264,15557
8138,9/19/2018,klant_3,5,4
8139,9/19/2018,klant_4,36,44
8140,9/19/2018,klant_5,3027,5160
8141,9/19/2018,klant_6,51,65
8142,9/20/2018,klant_1,8724,8697
8143,9/20/2018,klant_2,15557,12775
8144,9/20/2018,klant_3,4,5
8145,9/20/2018,klant_4,44,82
8146,9/20/2018,klant_5,5160,1455
8147,9/20/2018,klant_6,65,62
8148,9/21/2018,klant_1,8697,0
8149,9/21/2018,klant_2,12775,0
8150,9/21/2018,klant_3,5,0
8151,9/21/2018,klant_4,82,0
8152,9/21/2018,klant_5,1455,0
8153,9/21/2018,klant_6,62,0
8154,9/22/2018,klant_1,0,2899
8155,9/22/2018,klant_2,0,14018
8156,9/22/2018,klant_3,0,8
8157,9/22/2018,klant_4,0,1
8158,9/22/2018,klant_5,0,2167
8159,9/22/2018,klant_6,0,0
8160,9/23/2018,klant_1,2899,10492
8161,9/23/2018,klant_2,14018,14354
8162,9/23/2018,klant_3,8,4
8163,9/23/2018,klant_4,1,56
8164,9/23/2018,klant_5,2167,1642
8165,9/23/2018,klant_6,0,166
8166,9/24/2018,klant_1,10492,11324
8167,9/24/2018,klant_2,14354,13892
8168,9/24/2018,klant_3,4,7
8169,9/24/2018,klant_4,56,124
8170,9/24/2018,klant_5,1642,2571
8171,9/24/2018,klant_6,166,76
8172,9/25/2018,klant_1,11324,9398
8173,9/25/2018,klant_2,13892,11608
8174,9/25/2018,klant_3,7,4
8175,9/25/2018,klant_4,124,61
8176,9/25/2018,klant_5,2571,3240
8177,9/25/2018,klant_6,76,129
8178,9/26/2018,klant_1,9398,9350
8179,9/26/2018,klant_2,11608,13963
8180,9/26/2018,klant_3,4,4
8181,9/26/2018,klant_4,61,89
8182,9/26/2018,klant_5,3240,2449
8183,9/26/2018,klant_6,129,83
8184,9/27/2018,klant_1,9350,8028
8185,9/27/2018,klant_2,13963,20998
8186,9/27/2018,klant_3,4,4
8187,9/27/2018,klant_4,89,18
8188,9/27/2018,klant_5,2449,2774
8189,9/27/2018,klant_6,83,79
8190,9/28/2018,klant_1,8028,0
8191,9/28/2018,klant_2,20998,2
8192,9/28/2018,klant_3,4,0
8193,9/28/2018,klant_4,18,0
8194,9/28/2018,klant_5,2774,0
8195,9/28/2018,klant_6,79,0
8196,9/29/2018,klant_1,0,3189
8197,9/29/2018,klant_2,2,12974
8198,9/29/2018,klant_3,0,8
8199,9/29/2018,klant_4,0,0
8200,9/29/2018,klant_5,0,2089
8201,9/29/2018,klant_6,0,0
8202,9/30/2018,klant_1,3189,10218
8203,9/30/2018,klant_2,12974,19927
8204,9/30/2018,klant_3,8,6
8205,9/30/2018,klant_4,0,60
8206,9/30/2018,klant_5,2089,2308
8207,9/30/2018,klant_6,0,143
8208,10/1/2018,klant_1,10218,11113
8209,10/1/2018,klant_2,19927,7861
8210,10/1/2018,klant_3,6,2
8211,10/1/2018,klant_4,60,185
8212,10/1/2018,klant_5,2308,3489
8213,10/1/2018,klant_6,143,57
8214,10/2/2018,klant_1,11113,8886
8215,10/2/2018,klant_2,7861,4298
8216,10/2/2018,klant_3,2,3
8217,10/2/2018,klant_4,185,208
8218,10/2/2018,klant_5,3489,3330
8219,10/2/2018,klant_6,57,137
8220,10/3/2018,klant_1,8886,8469
8221,10/3/2018,klant_2,4298,10402
8222,10/3/2018,klant_3,3,6
8223,10/3/2018,klant_4,208,41
8224,10/3/2018,klant_5,3330,2440
8225,10/3/2018,klant_6,137,59
8226,10/4/2018,klant_1,8469,8923
8227,10/4/2018,klant_2,10402,14996
8228,10/4/2018,klant_3,6,6
8229,10/4/2018,klant_4,41,45
8230,10/4/2018,klant_5,2440,3731
8231,10/4/2018,klant_6,59,67
8232,10/5/2018,klant_1,8923,0
8233,10/5/2018,klant_2,14996,0
8234,10/5/2018,klant_3,6,0
8235,10/5/2018,klant_4,45,0
8236,10/5/2018,klant_5,3731,0
8237,10/5/2018,klant_6,67,0
8238,10/6/2018,klant_1,0,3962
8239,10/6/2018,klant_2,0,14405
8240,10/6/2018,klant_3,0,6
8241,10/6/2018,klant_4,0,1
8242,10/6/2018,klant_5,0,2019
8243,10/6/2018,klant_6,0,0
8244,10/7/2018,klant_1,3962,10191
8245,10/7/2018,klant_2,14405,15482
8246,10/7/2018,klant_3,6,7
8247,10/7/2018,klant_4,1,82
8248,10/7/2018,klant_5,2019,3499
8249,10/7/2018,klant_6,0,96
8250,10/8/2018,klant_1,10191,11628
8251,10/8/2018,klant_2,15482,10491
8252,10/8/2018,klant_3,7,9
8253,10/8/2018,klant_4,82,182
8254,10/8/2018,klant_5,3499,4041
8255,10/8/2018,klant_6,96,83
8256,10/9/2018,klant_1,11628,9110
8257,10/9/2018,klant_2,10491,12883
8258,10/9/2018,klant_3,9,4
8259,10/9/2018,klant_4,182,52
8260,10/9/2018,klant_5,4041,4347
8261,10/9/2018,klant_6,83,48
8262,10/10/2018,klant_1,9110,10455
8263,10/10/2018,klant_2,12883,11533
8264,10/10/2018,klant_3,4,4
8265,10/10/2018,klant_4,52,99
8266,10/10/2018,klant_5,4347,3738
8267,10/10/2018,klant_6,48,36
8268,10/11/2018,klant_1,10455,10498
8269,10/11/2018,klant_2,11533,9840
8270,10/11/2018,klant_3,4,2
8271,10/11/2018,klant_4,99,73
8272,10/11/2018,klant_5,3738,3004
8273,10/11/2018,klant_6,36,47
8274,10/12/2018,klant_1,10498,0
8275,10/12/2018,klant_2,9840,0
8276,10/12/2018,klant_3,2,0
8277,10/12/2018,klant_4,73,0
8278,10/12/2018,klant_5,3004,0
8279,10/12/2018,klant_6,47,0
8280,10/13/2018,klant_1,0,3457
8281,10/13/2018,klant_2,0,10205
8282,10/13/2018,klant_3,0,0
8283,10/13/2018,klant_4,0,0
8284,10/13/2018,klant_5,0,2420
8285,10/13/2018,klant_6,0,0
8286,10/14/2018,klant_1,3457,14286
8287,10/14/2018,klant_2,10205,23956
8288,10/14/2018,klant_3,0,6
8289,10/14/2018,klant_4,0,134
8290,10/14/2018,klant_5,2420,3160
8291,10/14/2018,klant_6,0,80
8292,10/15/2018,klant_1,14286,11429
8293,10/15/2018,klant_2,23956,13070
8294,10/15/2018,klant_3,6,4
8295,10/15/2018,klant_4,134,121
8296,10/15/2018,klant_5,3160,4985
8297,10/15/2018,klant_6,80,80
8298,10/16/2018,klant_1,11429,9400
8299,10/16/2018,klant_2,13070,13982
8300,10/16/2018,klant_3,4,2
8301,10/16/2018,klant_4,121,69
8302,10/16/2018,klant_5,4985,4629
8303,10/16/2018,klant_6,80,39
8304,10/17/2018,klant_1,9400,9941
8305,10/17/2018,klant_2,13982,10222
8306,10/17/2018,klant_3,2,8
8307,10/17/2018,klant_4,69,86
8308,10/17/2018,klant_5,4629,4720
8309,10/17/2018,klant_6,39,48
8310,10/18/2018,klant_1,9941,11131
8311,10/18/2018,klant_2,10222,9885
8312,10/18/2018,klant_3,8,0
8313,10/18/2018,klant_4,86,119
8314,10/18/2018,klant_5,4720,5612
8315,10/18/2018,klant_6,48,42
8316,10/19/2018,klant_1,11131,0
8317,10/19/2018,klant_2,9885,0
8318,10/19/2018,klant_3,0,0
8319,10/19/2018,klant_4,119,0
8320,10/19/2018,klant_5,5612,0
8321,10/19/2018,klant_6,42,0
8322,10/20/2018,klant_1,0,4999
8323,10/20/2018,klant_2,0,18629
8324,10/20/2018,klant_3,0,2
8325,10/20/2018,klant_4,0,0
8326,10/20/2018,klant_5,0,2953
8327,10/20/2018,klant_6,0,0
8328,10/21/2018,klant_1,4999,12494
8329,10/21/2018,klant_2,18629,15873
8330,10/21/2018,klant_3,2,6
8331,10/21/2018,klant_4,0,61
8332,10/21/2018,klant_5,2953,2902
8333,10/21/2018,klant_6,0,143
8334,10/22/2018,klant_1,12494,13002
8335,10/22/2018,klant_2,15873,15819
8336,10/22/2018,klant_3,6,6
8337,10/22/2018,klant_4,61,137
8338,10/22/2018,klant_5,2902,6757
8339,10/22/2018,klant_6,143,50
8340,10/23/2018,klant_1,13002,10790
8341,10/23/2018,klant_2,15819,17885
8342,10/23/2018,klant_3,6,4
8343,10/23/2018,klant_4,137,62
8344,10/23/2018,klant_5,6757,3888
8345,10/23/2018,klant_6,50,67
8346,10/24/2018,klant_1,10790,14435
8347,10/24/2018,klant_2,17885,16916
8348,10/24/2018,klant_3,4,4
8349,10/24/2018,klant_4,62,65
8350,10/24/2018,klant_5,3888,2709
8351,10/24/2018,klant_6,67,56
8352,10/25/2018,klant_1,14435,14674
8353,10/25/2018,klant_2,16916,11374
8354,10/25/2018,klant_3,4,4
8355,10/25/2018,klant_4,65,36
8356,10/25/2018,klant_5,2709,4488
8357,10/25/2018,klant_6,56,59
8358,10/26/2018,klant_1,14674,0
8359,10/26/2018,klant_2,11374,0
8360,10/26/2018,klant_3,4,0
8361,10/26/2018,klant_4,36,0
8362,10/26/2018,klant_5,4488,0
8363,10/26/2018,klant_6,59,0
8364,10/27/2018,klant_1,0,5342
8365,10/27/2018,klant_2,0,15737
8366,10/27/2018,klant_3,0,0
8367,10/27/2018,klant_4,0,1
8368,10/27/2018,klant_5,0,1628
8369,10/27/2018,klant_6,0,0
8370,10/28/2018,klant_1,5342,12467
8371,10/28/2018,klant_2,15737,13289
8372,10/28/2018,klant_3,0,11
8373,10/28/2018,klant_4,1,113
8374,10/28/2018,klant_5,1628,2231
8375,10/28/2018,klant_6,0,164
8376,10/29/2018,klant_1,12467,16333
8377,10/29/2018,klant_2,13289,12394
8378,10/29/2018,klant_3,11,6
8379,10/29/2018,klant_4,113,130
8380,10/29/2018,klant_5,2231,6653
8381,10/29/2018,klant_6,164,54
8382,10/30/2018,klant_1,16333,12592
8383,10/30/2018,klant_2,12394,9238
8384,10/30/2018,klant_3,6,7
8385,10/30/2018,klant_4,130,72
8386,10/30/2018,klant_5,6653,5409
8387,10/30/2018,klant_6,54,74
8388,10/31/2018,klant_1,12592,13320
8389,10/31/2018,klant_2,9238,12885
8390,10/31/2018,klant_3,7,11
8391,10/31/2018,klant_4,72,146
8392,10/31/2018,klant_5,5409,2446
8393,10/31/2018,klant_6,74,80
8394,11/1/2018,klant_1,13320,10504
8395,11/1/2018,klant_2,12885,13310
8396,11/1/2018,klant_3,11,4
8397,11/1/2018,klant_4,146,128
8398,11/1/2018,klant_5,2446,3969
8399,11/1/2018,klant_6,80,42
8400,11/2/2018,klant_1,10504,0
8401,11/2/2018,klant_2,13310,0
8402,11/2/2018,klant_3,4,0
8403,11/2/2018,klant_4,128,0
8404,11/2/2018,klant_5,3969,0
8405,11/2/2018,klant_6,42,0
8406,11/3/2018,klant_1,0,3984
8407,11/3/2018,klant_2,0,14742
8408,11/3/2018,klant_3,0,6
8409,11/3/2018,klant_4,0,1
8410,11/3/2018,klant_5,0,8209
8411,11/3/2018,klant_6,0,0
8412,11/4/2018,klant_1,3984,13867
8413,11/4/2018,klant_2,14742,29191
8414,11/4/2018,klant_3,6,9
8415,11/4/2018,klant_4,1,104
8416,11/4/2018,klant_5,8209,15250
8417,11/4/2018,klant_6,0,106
8418,11/5/2018,klant_1,13867,11995
8419,11/5/2018,klant_2,29191,13478
8420,11/5/2018,klant_3,9,14
8421,11/5/2018,klant_4,104,116
8422,11/5/2018,klant_5,15250,5913
8423,11/5/2018,klant_6,106,42
8424,11/6/2018,klant_1,11995,12850
8425,11/6/2018,klant_2,13478,14493
8426,11/6/2018,klant_3,14,11
8427,11/6/2018,klant_4,116,85
8428,11/6/2018,klant_5,5913,5863
8429,11/6/2018,klant_6,42,50
8430,11/7/2018,klant_1,12850,11444
8431,11/7/2018,klant_2,14493,13454
8432,11/7/2018,klant_3,11,4
8433,11/7/2018,klant_4,85,289
8434,11/7/2018,klant_5,5863,4351
8435,11/7/2018,klant_6,50,41
8436,11/8/2018,klant_1,11444,14524
8437,11/8/2018,klant_2,13454,18100
8438,11/8/2018,klant_3,4,12
8439,11/8/2018,klant_4,289,65
8440,11/8/2018,klant_5,4351,1865
8441,11/8/2018,klant_6,41,22
8442,11/9/2018,klant_1,14524,0
8443,11/9/2018,klant_2,18100,0
8444,11/9/2018,klant_3,12,0
8445,11/9/2018,klant_4,65,0
8446,11/9/2018,klant_5,1865,0
8447,11/9/2018,klant_6,22,0
8448,11/10/2018,klant_1,0,4474
8449,11/10/2018,klant_2,0,16072
8450,11/10/2018,klant_3,0,0
8451,11/10/2018,klant_4,0,23
8452,11/10/2018,klant_5,0,3587
8453,11/10/2018,klant_6,0,0
8454,11/11/2018,klant_1,4474,13833
8455,11/11/2018,klant_2,16072,14111
8456,11/11/2018,klant_3,0,12
8457,11/11/2018,klant_4,23,83
8458,11/11/2018,klant_5,3587,1958
8459,11/11/2018,klant_6,0,97
8460,11/12/2018,klant_1,13833,11872
8461,11/12/2018,klant_2,14111,17791
8462,11/12/2018,klant_3,12,4
8463,11/12/2018,klant_4,83,113
8464,11/12/2018,klant_5,1958,7722
8465,11/12/2018,klant_6,97,39
8466,11/13/2018,klant_1,11872,10018
8467,11/13/2018,klant_2,17791,9053
8468,11/13/2018,klant_3,4,2
8469,11/13/2018,klant_4,113,55
8470,11/13/2018,klant_5,7722,5604
8471,11/13/2018,klant_6,39,44
8472,11/14/2018,klant_1,10018,11195
8473,11/14/2018,klant_2,9053,13198
8474,11/14/2018,klant_3,2,10
8475,11/14/2018,klant_4,55,142
8476,11/14/2018,klant_5,5604,5523
8477,11/14/2018,klant_6,44,25
8478,11/15/2018,klant_1,11195,10016
8479,11/15/2018,klant_2,13198,20382
8480,11/15/2018,klant_3,10,2
8481,11/15/2018,klant_4,142,142
8482,11/15/2018,klant_5,5523,2911
8483,11/15/2018,klant_6,25,27
8484,11/16/2018,klant_1,10016,0
8485,11/16/2018,klant_2,20382,0
8486,11/16/2018,klant_3,2,0
8487,11/16/2018,klant_4,142,0
8488,11/16/2018,klant_5,2911,0
8489,11/16/2018,klant_6,27,0
8490,11/17/2018,klant_1,0,4839
8491,11/17/2018,klant_2,0,9699
8492,11/17/2018,klant_3,0,0
8493,11/17/2018,klant_4,0,10
8494,11/17/2018,klant_5,0,2554
8495,11/17/2018,klant_6,0,0
8496,11/18/2018,klant_1,4839,13058
8497,11/18/2018,klant_2,9699,23646
8498,11/18/2018,klant_3,0,13
8499,11/18/2018,klant_4,10,34
8500,11/18/2018,klant_5,2554,5239
8501,11/18/2018,klant_6,0,93
8502,11/19/2018,klant_1,13058,10714
8503,11/19/2018,klant_2,23646,21005
8504,11/19/2018,klant_3,13,9
8505,11/19/2018,klant_4,34,191
8506,11/19/2018,klant_5,5239,3890
8507,11/19/2018,klant_6,93,16
8508,11/20/2018,klant_1,10714,10326
8509,11/20/2018,klant_2,21005,16611
8510,11/20/2018,klant_3,9,5
8511,11/20/2018,klant_4,191,89
8512,11/20/2018,klant_5,3890,3577
8513,11/20/2018,klant_6,16,25
8514,11/21/2018,klant_1,10326,11317
8515,11/21/2018,klant_2,16611,13221
8516,11/21/2018,klant_3,5,0
8517,11/21/2018,klant_4,89,83
8518,11/21/2018,klant_5,3577,4675
8519,11/21/2018,klant_6,25,21
8520,11/22/2018,klant_1,11317,11478
8521,11/22/2018,klant_2,13221,14680
8522,11/22/2018,klant_3,0,31
8523,11/22/2018,klant_4,83,130
8524,11/22/2018,klant_5,4675,4457
8525,11/22/2018,klant_6,21,38
8526,11/23/2018,klant_1,11478,1144
8527,11/23/2018,klant_2,14680,4956
8528,11/23/2018,klant_3,31,0
8529,11/23/2018,klant_4,130,13
8530,11/23/2018,klant_5,4457,428
8531,11/23/2018,klant_6,38,0
8532,11/24/2018,klant_1,1144,4942
8533,11/24/2018,klant_2,4956,11229
8534,11/24/2018,klant_3,0,12
8535,11/24/2018,klant_4,13,48
8536,11/24/2018,klant_5,428,1203
8537,11/24/2018,klant_6,0,0
8538,11/25/2018,klant_1,4942,13895
8539,11/25/2018,klant_2,11229,6777
8540,11/25/2018,klant_3,12,10
8541,11/25/2018,klant_4,48,140
8542,11/25/2018,klant_5,1203,2169
8543,11/25/2018,klant_6,0,22
8544,11/26/2018,klant_1,13895,10354
8545,11/26/2018,klant_2,6777,6418
8546,11/26/2018,klant_3,10,6
8547,11/26/2018,klant_4,140,250
8548,11/26/2018,klant_5,2169,641
8549,11/26/2018,klant_6,22,50
8550,11/27/2018,klant_1,10354,15969
8551,11/27/2018,klant_2,6418,1311
8552,11/27/2018,klant_3,6,9
8553,11/27/2018,klant_4,250,142
8554,11/27/2018,klant_5,641,1006
8555,11/27/2018,klant_6,50,18
8556,11/28/2018,klant_1,15969,13239
8557,11/28/2018,klant_2,1311,12696
8558,11/28/2018,klant_3,9,9
8559,11/28/2018,klant_4,142,89
8560,11/28/2018,klant_5,1006,2769
8561,11/28/2018,klant_6,18,68
8562,11/29/2018,klant_1,13239,11258
8563,11/29/2018,klant_2,12696,690
8564,11/29/2018,klant_3,9,4
8565,11/29/2018,klant_4,89,106
8566,11/29/2018,klant_5,2769,571
8567,11/29/2018,klant_6,68,50
8568,11/30/2018,klant_1,11258,466
8569,11/30/2018,klant_2,690,7313
8570,11/30/2018,klant_3,4,0
8571,11/30/2018,klant_4,106,0
8572,11/30/2018,klant_5,571,415
8573,11/30/2018,klant_6,50,1
8574,12/1/2018,klant_1,466,3657
8575,12/1/2018,klant_2,7313,24087
8576,12/1/2018,klant_3,0,6
8577,12/1/2018,klant_4,0,9
8578,12/1/2018,klant_5,415,3379
8579,12/1/2018,klant_6,1,0
8580,12/2/2018,klant_1,3657,12403
8581,12/2/2018,klant_2,24087,16574
8582,12/2/2018,klant_3,6,20
8583,12/2/2018,klant_4,9,171
8584,12/2/2018,klant_5,3379,1288
8585,12/2/2018,klant_6,0,62
8586,12/3/2018,klant_1,12403,10775
8587,12/3/2018,klant_2,16574,31857
8588,12/3/2018,klant_3,20,10
8589,12/3/2018,klant_4,171,94
8590,12/3/2018,klant_5,1288,8634
8591,12/3/2018,klant_6,62,10
8592,12/4/2018,klant_1,10775,11385
8593,12/4/2018,klant_2,31857,34020
8594,12/4/2018,klant_3,10,9
8595,12/4/2018,klant_4,94,60
8596,12/4/2018,klant_5,8634,12468
8597,12/4/2018,klant_6,10,19
8598,12/5/2018,klant_1,11385,15942
8599,12/5/2018,klant_2,34020,40353
8600,12/5/2018,klant_3,9,0
8601,12/5/2018,klant_4,60,92
8602,12/5/2018,klant_5,12468,6771
8603,12/5/2018,klant_6,19,12
8604,12/6/2018,klant_1,15942,10617
8605,12/6/2018,klant_2,40353,18355
